model,context_tokens,batch_size,factor,endpoint,value,rom_per_user_tokens_s,speed_ratio_vs_fastest_gpu,partial_tco_ratio_vs_cheapest_gpu,binding_constraint,baseline_speed_ratio
DeepSeek-V4-Flash-0731,1000000,1,index-cache bytes: FP4 to BF16,endpoint_a,166878536440,4349.596649156201,2.6236454390976105,2.173878740790133,rom_full_array_read_C4,2.633482549533682
DeepSeek-V4-Flash-0731,1000000,1,index-cache bytes: FP4 to BF16,endpoint_b,166878536440,2709.947763466944,1.7085278188413977,1.44664972869839,kv_beachfront_C8,2.633482549533682
DeepSeek-V4-Flash-0731,1000000,1,main-KV bytes: production to BF16,endpoint_a,166878536440,4349.596649156201,2.633482549533682,2.186315399000365,rom_full_array_read_C4,2.633482549533682
DeepSeek-V4-Flash-0731,1000000,1,main-KV bytes: production to BF16,endpoint_b,166878536440,4349.596649156201,2.641870361746798,2.196919768474923,rom_full_array_read_C4,2.633482549533682
DeepSeek-V4-Flash-0731,1000000,1,GPU shared-KV reread amplification,ideal,1.0,4349.596649156201,2.633482549533682,2.186315399000365,rom_full_array_read_C4,2.633482549533682
DeepSeek-V4-Flash-0731,1000000,1,GPU shared-KV reread amplification,reread_stress,4.0,4349.596649156201,2.784784374367095,2.3776001359427954,rom_full_array_read_C4,2.633482549533682
DeepSeek-V4-Flash-0731,1000000,8,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,453.17474176819945,0.47863027271057385,0.6425977857141982,rom_full_array_read_C4,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,591.1945051358999,0.6244028211151393,0.8383664611792526,compute_C5,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM capacity (bytes/wafer),pessimistic,128000000000.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM capacity (bytes/wafer),optimistic,192000000000.0,1060.2941107304136,1.1198524820518256,1.1817857328280053,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,536.3563512718372,0.5664843227529197,0.7605802144369626,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,1124.2726678855554,1.1874248143916932,1.59474396017822,compute_C5,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM shared-KV reread amplification,pessimistic,2.0,536.3715426960205,0.566500367503056,0.7606017624174514,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,ROM shared-KV reread amplification,optimistic,1.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,collective injection bandwidth (B/s),pessimistic,128000000000.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,collective injection bandwidth (B/s),optimistic,1024000000000.0,1104.0148811291558,1.1660291162071557,1.5659930823954875,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,collective floor (s/layer),pessimistic,1e-06,980.7662142946813,1.0358573798300805,1.3910848845346697,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,collective floor (s/layer),optimistic,5e-08,1029.4181209176425,1.0872421398102567,1.4601266029570839,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,pipeline efficiency,pessimistic,0.65,725.5216522528373,0.766275333263884,1.028923445829065,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,pipeline efficiency,optimistic,0.98,1093.6619934730097,1.1550946907295376,1.551299964480744,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,defect-repair efficiency,pessimistic,0.75,850.4851963171625,0.8982582741952687,1.206220181263462,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,defect-repair efficiency,optimistic,0.98,1087.6185127822214,1.148711738317259,1.542722952058751,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,load-balance efficiency,pessimistic,0.6,986.1434752489307,1.0415366899057616,1.3987155680067451,compute_C5,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,load-balance efficiency,optimistic,0.96,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,weight encoding: released vs uniform MXFP4,endpoint_a,166878536440,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,weight encoding: released vs uniform MXFP4,endpoint_b,162815516380.0,1026.7374705179923,1.0290676226348732,1.3263939498987876,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,index-cache bytes: FP4 to BF16,endpoint_a,166878536440,1124.2726678855554,1.1764339128143755,1.569068689950033,compute_C5,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,index-cache bytes: FP4 to BF16,endpoint_b,166878536440,343.27937529824294,0.3996742495483156,0.5734027033912171,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,main-KV bytes: production to BF16,endpoint_a,166878536440,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,main-KV bytes: production to BF16,endpoint_b,166878536440,895.2614997102881,0.9530123763088559,1.2871847376956795,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,GPU shared-KV reread amplification,ideal,1.0,1026.7374705179923,1.0844109131032693,1.456322415634984,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,8,GPU shared-KV reread amplification,reread_stress,4.0,1026.7374705179923,1.238793280685842,1.8169493918236261,kv_beachfront_C8,1.0844109131032693
DeepSeek-V4-Flash-0731,1000000,64,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,117.62480511436632,0.35976933254766935,0.6688574509842328,rom_full_array_read_C4,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,74.12224017061892,0.2267116094023998,0.4214768659181676,compute_C5,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM capacity (bytes/wafer),pessimistic,128000000000.0,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM capacity (bytes/wafer),optimistic,192000000000.0,133.17842595658175,0.4073419154196466,0.5953608449010704,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,67.22034009130968,0.20560133438490252,0.3822296847403334,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,141.3424869826755,0.4323126584817105,0.8037343539667043,compute_C5,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,0.0,nan,nan,capacity_C7_C8_C9,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM shared-KV reread amplification,pessimistic,2.0,67.22224899081385,0.2056071729790651,0.3822405395289208,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,ROM shared-KV reread amplification,optimistic,1.0,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,collective injection bandwidth (B/s),pessimistic,128000000000.0,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,collective injection bandwidth (B/s),optimistic,1024000000000.0,138.7487547554618,0.4243794227047436,0.7889842503471711,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,collective floor (s/layer),pessimistic,1e-06,128.232823719529,0.3922152079692857,0.729182373339095,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,collective floor (s/layer),optimistic,5e-08,129.03014425058382,0.3946539068050053,0.733716544632009,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,pipeline efficiency,pessimistic,0.65,91.1345036363538,0.2787456226893217,0.5182170914678,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,pipeline efficiency,optimistic,0.98,137.39961147559555,0.4202529089406042,0.7813119225206829,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,defect-repair efficiency,pessimistic,0.75,106.75334345293841,0.32651768548269333,0.607035063476624,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,defect-repair efficiency,optimistic,0.98,136.67713005936773,0.41804311435993174,0.7772033088437307,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,load-balance efficiency,pessimistic,0.6,123.88945892201012,0.37893051472201456,0.7044827593316956,compute_C5,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,load-balance efficiency,optimistic,0.96,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,weight encoding: released vs uniform MXFP4,endpoint_a,166878536440,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,weight encoding: released vs uniform MXFP4,endpoint_b,162815516380.0,128.98793290235093,0.38790756986779673,0.7179199461721598,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,index-cache bytes: FP4 to BF16,endpoint_a,166878536440,141.3424869826755,0.42125853321481027,0.7779240821667754,compute_C5,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,index-cache bytes: FP4 to BF16,endpoint_b,166878536440,42.98186486726315,0.16863966045380374,0.3311959979556115,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,main-KV bytes: production to BF16,endpoint_a,166878536440,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,main-KV bytes: production to BF16,endpoint_b,166878536440,0.0,nan,nan,capacity_C7_C8_C9,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,GPU shared-KV reread amplification,ideal,1.0,128.98793290235093,0.39452479842038424,0.7334764986928863,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Flash-0731,1000000,64,GPU shared-KV reread amplification,reread_stress,4.0,128.98793290235093,0.5496839353397808,1.0957552552390495,kv_beachfront_C8,0.39452479842038424
DeepSeek-V4-Pro-0813,200000,1,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,369.6566958647414,0.6047030882583302,0.8550534780485374,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,2290.2820506126227,3.746559022144235,5.3232384826188675,compute_C5,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM capacity (bytes/wafer),pessimistic,128000000000.0,1240.7386919797814,2.029663001252125,2.924265826627051,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM capacity (bytes/wafer),optimistic,192000000000.0,1211.6581796257558,1.9820916307742362,2.7460943173802876,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM shared-KV reread amplification,pessimistic,2.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,ROM shared-KV reread amplification,optimistic,1.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,collective injection bandwidth (B/s),pessimistic,128000000000.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,collective injection bandwidth (B/s),optimistic,1024000000000.0,1228.189544286368,2.0091344718081627,2.8470434981027632,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,collective floor (s/layer),pessimistic,1e-06,1099.6497233127889,1.7988625422680655,2.5482563100967974,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,collective floor (s/layer),optimistic,5e-08,1199.5357578500075,1.9622611611331635,2.7804218975161206,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,pipeline efficiency,pessimistic,0.65,844.2051289894368,1.380993376649738,1.9550537613702446,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,pipeline efficiency,optimistic,0.98,1271.4392432263471,2.0798845131514367,2.94761951714283,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,defect-repair efficiency,pessimistic,0.75,981.2940092444994,1.6052502890321543,2.2733120202966837,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,defect-repair efficiency,optimistic,0.98,1268.008855883075,2.0742729123239547,2.9396414464035843,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,load-balance efficiency,pessimistic,0.6,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,load-balance efficiency,optimistic,0.96,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,1775.3002611526185,2.3627836069828465,3.0310527017793047,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,1193.8283528580248,1.9525078810984307,2.765668941210096,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,1193.8283528580248,1.9575342250112262,2.783565138330707,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,main-KV bytes: production to BF16,endpoint_a,892727580904,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,main-KV bytes: production to BF16,endpoint_b,892727580904,1193.8283528580248,1.9535521958994546,2.769387203203176,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,GPU shared-KV reread amplification,ideal,1.0,1193.8283528580248,1.952924699861931,2.767153016093269,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,1,GPU shared-KV reread amplification,reread_stress,4.0,1193.8283528580248,1.9604131755112062,2.793815584090491,rom_full_array_read_C4,1.952924699861931
DeepSeek-V4-Pro-0813,200000,8,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,116.20419021392057,0.3219545438559486,0.7079198663242686,rom_full_array_read_C4,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,151.17813805343604,0.41885312731308855,0.9210628986622655,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,365.10010745870716,1.0115438896156486,2.2255874837457275,rom_full_array_read_C4,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM capacity (bytes/wafer),pessimistic,128000000000.0,304.290507496849,0.8430652230396696,1.8847118915753005,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM capacity (bytes/wafer),optimistic,192000000000.0,296.69099688718563,0.822010070317909,1.7688325777614455,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM shared-KV reread amplification,pessimistic,2.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,ROM shared-KV reread amplification,optimistic,1.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,collective injection bandwidth (B/s),pessimistic,128000000000.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,collective injection bandwidth (B/s),optimistic,1024000000000.0,309.3825648485615,0.8571732427155603,1.885680019852182,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,collective floor (s/layer),pessimistic,1e-06,286.4130034376101,0.7935339311466718,1.7455807257908278,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,collective floor (s/layer),optimistic,5e-08,292.7625910152375,0.8111260555654652,1.7843074447094085,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,pipeline efficiency,pessimistic,0.65,206.64640576216246,0.5725331348564253,1.2591817002972872,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,pipeline efficiency,optimistic,0.98,311.47750144514754,0.8629774598881024,1.8984585635251405,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,defect-repair efficiency,pessimistic,0.75,241.3173812145122,0.6685923050658044,1.4705737715808287,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,defect-repair efficiency,optimistic,0.98,310.16303874132774,0.8593356184067849,1.8904406827482545,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,load-balance efficiency,pessimistic,0.6,255.2081135647859,0.7070778742128772,1.5552771109825407,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,load-balance efficiency,optimistic,0.96,304.63710813996397,0.8440255124384325,1.8567345194951184,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,weight encoding: released vs uniform MXFP4,endpoint_b,893851350300.0,292.421391563467,0.7681791268187174,1.6592692067311778,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,index-cache bytes: FP4 to BF16,endpoint_a,892727580904,292.4213915634671,0.8093639517927216,1.779895487279507,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,index-cache bytes: FP4 to BF16,endpoint_b,892727580904,292.4213915634671,0.8192133441475774,1.8080036317205974,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,main-KV bytes: production to BF16,endpoint_a,892727580904,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,main-KV bytes: production to BF16,endpoint_b,892727580904,292.4213915634671,0.811410343045633,1.7857354679450608,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,GPU shared-KV reread amplification,ideal,1.0,292.4213915634671,0.8101807306709291,1.7822264065746216,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,8,GPU shared-KV reread amplification,reread_stress,4.0,292.4213915634671,0.8248548031357553,1.8241031979055127,compute_C5,0.8101807306709291
DeepSeek-V4-Pro-0813,200000,32,ROM array bandwidth (B/s/wafer),pessimistic,30000000000000.0,40.524240064344745,0.2751005428461426,0.6865598770945015,rom_full_array_read_C4,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM array bandwidth (B/s/wafer),optimistic,2000000000000000.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),pessimistic,500000000000000.0,37.83945908406884,0.25687479193942186,0.6410701335831787,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM low-precision peak compute (op/s/wafer; higher-precision roof scales proportionally),optimistic,3e+16,124.8402556260955,0.8474834330578185,2.1154840397530057,rom_full_array_read_C4,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM capacity (bytes/wafer),pessimistic,128000000000.0,76.25725285444553,0.517675633717099,1.3128764698708062,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM capacity (bytes/wafer),optimistic,192000000000.0,74.33568251847635,0.5046309710237873,1.2321679263747982,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM HBM bandwidth (B/s/wafer),pessimistic,4000000000000.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM HBM bandwidth (B/s/wafer),optimistic,16000000000000.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM HBM capacity (bytes/wafer),pessimistic,192000000000.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM HBM capacity (bytes/wafer),optimistic,768000000000.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM shared-KV reread amplification,pessimistic,2.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,ROM shared-KV reread amplification,optimistic,1.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,collective injection bandwidth (B/s),pessimistic,128000000000.0,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,collective injection bandwidth (B/s),optimistic,1024000000000.0,77.53402267999721,0.5263430404726888,1.3136995336819384,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,collective floor (s/layer),pessimistic,1e-06,72.8904629708217,0.4948200361003843,1.2350069308738298,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,collective floor (s/layer),optimistic,5e-08,73.29502246257445,0.49756640557253295,1.2418627707786523,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,pipeline efficiency,pessimistic,0.65,51.77218727371321,0.35145771520246155,0.8771467673904553,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,pipeline efficiency,optimistic,0.98,78.051399680926,0.5298552764476416,1.3224674339117632,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,defect-repair efficiency,pessimistic,0.75,60.44389424100956,0.41032597011157373,1.0240887782160875,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,defect-repair efficiency,optimistic,0.98,77.73009396849659,0.5276740788294125,1.3170223178629563,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,load-balance efficiency,pessimistic,0.6,63.93015823029035,0.43399262282198314,1.083165291749929,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,load-balance efficiency,optimistic,0.96,76.34191703121651,0.5182503801146215,1.2934972079219564,compute_C5,0.4974210999936665
DeepSeek-V4-Pro-0813,200000,32,weight encoding: released vs uniform MXFP4,endpoint_a,892727580904,73.2736179313447,0.4974210999936665,1.241500039998798,compute_C5,0.4974210999936665
